kind,step,loss,lr,grad_norm
instant,57533,0.0152,,
instant,57533,0.0152,,
instant,57534,0.0023,,
instant,57534,0.0023,,
instant,57535,0.0742,,
instant,57535,0.0742,,
instant,57536,0.0031,,
instant,57536,0.0031,,
instant,57537,0.0286,,
instant,57537,0.0286,,
instant,57538,0.042,,
instant,57538,0.042,,
instant,57539,0.0099,,
instant,57539,0.0099,,
instant,57540,0.0211,,
instant,57540,0.0211,,
instant,57541,0.0078,,
instant,57541,0.0078,,
instant,57542,0.0423,,
instant,57542,0.0423,,
instant,57543,0.016,,
instant,57543,0.016,,
instant,57544,0.0159,,
instant,57544,0.0159,,
instant,57545,0.0068,,
instant,57545,0.0068,,
instant,57546,0.0079,,
instant,57546,0.0079,,
instant,57547,0.012,,
instant,57547,0.012,,
instant,57548,0.0138,,
instant,57548,0.0138,,
instant,57549,0.0087,,
instant,57549,0.0087,,
instant,57550,0.0025,,
instant,57550,0.0025,,
instant,57551,0.0144,,
instant,57551,0.0144,,
instant,57552,0.0183,,
instant,57552,0.0183,,
instant,57553,0.0145,,
instant,57553,0.0145,,
instant,57554,0.0032,,
instant,57554,0.0032,,
instant,57555,0.0204,,
instant,57555,0.0204,,
instant,57556,0.0114,,
instant,57556,0.0114,,
instant,57557,0.0019,,
instant,57557,0.0019,,
instant,57558,0.0045,,
instant,57558,0.0045,,
instant,57559,0.0676,,
instant,57559,0.0676,,
instant,57560,0.0462,,
instant,57560,0.0462,,
instant,57561,0.0108,,
instant,57561,0.0108,,
instant,57562,0.0492,,
instant,57562,0.0492,,
instant,57563,0.0328,,
instant,57563,0.0328,,
instant,57564,0.0162,,
instant,57564,0.0162,,
instant,57565,0.0153,,
instant,57565,0.0153,,
instant,57566,0.0196,,
instant,57566,0.0196,,
instant,57567,0.0183,,
instant,57567,0.0183,,
instant,57568,0.0395,,
instant,57568,0.0395,,
instant,57569,0.0123,,
instant,57569,0.0123,,
instant,57570,0.0056,,
instant,57570,0.0056,,
instant,57571,0.0042,,
instant,57571,0.0042,,
instant,57572,0.012,,
instant,57572,0.012,,
instant,57573,0.0027,,
instant,57573,0.0027,,
instant,57574,0.0206,,
instant,57574,0.0206,,
instant,57575,0.0547,,
instant,57575,0.0547,,
instant,57576,0.0142,,
instant,57576,0.0142,,
instant,57577,0.0224,,
instant,57577,0.0224,,
instant,57578,0.006,,
instant,57578,0.006,,
instant,57579,0.0044,,
instant,57579,0.0044,,
instant,57580,0.0123,,
instant,57580,0.0123,,
instant,57581,0.0145,,
instant,57581,0.0145,,
instant,57582,0.033,,
instant,57582,0.033,,
instant,57583,0.0165,,
instant,57583,0.0165,,
instant,57584,0.0107,,
instant,57584,0.0107,,
instant,57585,0.0185,,
instant,57585,0.0185,,
instant,57586,0.0079,,
instant,57586,0.0079,,
instant,57587,0.0787,,
instant,57587,0.0787,,
instant,57588,0.0186,,
instant,57588,0.0186,,
instant,57589,0.0123,,
instant,57589,0.0123,,
instant,57590,0.006,,
instant,57590,0.006,,
instant,57591,0.0087,,
instant,57591,0.0087,,
instant,57592,0.003,,
instant,57592,0.003,,
instant,57593,0.0183,,
instant,57593,0.0183,,
instant,57594,0.0497,,
instant,57594,0.0497,,
instant,57595,0.04,,
instant,57595,0.04,,
instant,57596,0.0074,,
instant,57596,0.0074,,
instant,57597,0.0559,,
instant,57597,0.0559,,
instant,57598,0.0271,,
instant,57598,0.0271,,
instant,57599,0.0283,,
instant,57599,0.0283,,
instant,57600,0.0118,,
instant,57600,0.0118,,
instant,57601,0.0088,,
instant,57601,0.0088,,
instant,57602,0.0041,,
instant,57602,0.0041,,
instant,57603,0.0092,,
instant,57603,0.0092,,
instant,57604,0.0124,,
instant,57604,0.0124,,
instant,57605,0.0051,,
instant,57605,0.0051,,
instant,57606,0.0175,,
instant,57606,0.0175,,
instant,57607,0.0255,,
instant,57607,0.0255,,
instant,57608,0.0441,,
instant,57608,0.0441,,
instant,57609,0.0541,,
instant,57609,0.0541,,
instant,57610,0.0301,,
instant,57610,0.0301,,
instant,57611,0.0115,,
instant,57611,0.0115,,
instant,57612,0.0349,,
instant,57612,0.0349,,
instant,57613,0.0123,,
instant,57613,0.0123,,
instant,57614,0.0102,,
instant,57614,0.0102,,
instant,57615,0.0116,,
instant,57615,0.0116,,
instant,57616,0.0162,,
instant,57616,0.0162,,
instant,57617,0.0444,,
instant,57617,0.0444,,
instant,57618,0.0108,,
instant,57618,0.0108,,
instant,57619,0.0117,,
instant,57619,0.0117,,
instant,57620,0.0196,,
instant,57620,0.0196,,
instant,57621,0.0231,,
instant,57621,0.0231,,
instant,57622,0.0325,,
instant,57622,0.0325,,
instant,57623,0.0037,,
instant,57623,0.0037,,
instant,57624,0.0125,,
instant,57624,0.0125,,
instant,57625,0.0287,,
instant,57625,0.0287,,
instant,57626,0.0127,,
instant,57626,0.0127,,
instant,57627,0.0494,,
instant,57627,0.0494,,
instant,57628,0.0513,,
instant,57628,0.0513,,
instant,57629,0.0029,,
instant,57629,0.0029,,
instant,57630,0.0375,,
instant,57630,0.0375,,
instant,57631,0.0799,,
instant,57631,0.0799,,
instant,57632,0.0165,,
instant,57632,0.0165,,
instant,57633,0.0245,,
instant,57633,0.0245,,
instant,57634,0.0085,,
instant,57634,0.0085,,
instant,57635,0.0188,,
instant,57635,0.0188,,
instant,57636,0.015,,
instant,57636,0.015,,
instant,57637,0.0247,,
instant,57637,0.0247,,
instant,57638,0.0169,,
instant,57638,0.0169,,
instant,57639,0.0092,,
instant,57639,0.0092,,
instant,57640,0.0084,,
instant,57640,0.0084,,
instant,57641,0.0358,,
instant,57641,0.0358,,
instant,57642,0.0314,,
instant,57642,0.0314,,
instant,57643,0.0065,,
instant,57643,0.0065,,
instant,57644,0.0368,,
instant,57644,0.0368,,
instant,57645,0.0204,,
instant,57645,0.0204,,
instant,57646,0.0257,,
instant,57646,0.0257,,
instant,57647,0.0205,,
instant,57647,0.0205,,
instant,57648,0.0111,,
instant,57648,0.0111,,
instant,57649,0.0383,,
instant,57649,0.0383,,
instant,57650,0.0171,,
instant,57650,0.0171,,
instant,57651,0.0315,,
instant,57651,0.0315,,
instant,57652,0.0424,,
instant,57652,0.0424,,
instant,57653,0.0293,,
instant,57653,0.0293,,
instant,57654,0.0227,,
instant,57654,0.0227,,
instant,57655,0.0043,,
instant,57655,0.0043,,
instant,57656,0.004,,
instant,57656,0.004,,
instant,57657,0.0408,,
instant,57657,0.0408,,
instant,57658,0.0054,,
instant,57658,0.0054,,
instant,57659,0.054,,
instant,57659,0.054,,
instant,57660,0.0115,,
instant,57660,0.0115,,
instant,57661,0.0372,,
instant,57661,0.0372,,
instant,57662,0.0546,,
instant,57662,0.0546,,
instant,57663,0.0124,,
instant,57663,0.0124,,
instant,57664,0.0313,,
instant,57664,0.0313,,
instant,57665,0.0464,,
instant,57665,0.0464,,
instant,57666,0.0139,,
instant,57666,0.0139,,
instant,57667,0.0155,,
instant,57667,0.0155,,
instant,57668,0.0232,,
instant,57668,0.0232,,
instant,57669,0.0072,,
instant,57669,0.0072,,
instant,57670,0.0054,,
instant,57670,0.0054,,
instant,57671,0.0074,,
instant,57671,0.0074,,
instant,57672,0.0378,,
instant,57672,0.0378,,
instant,57673,0.039,,
instant,57673,0.039,,
instant,57674,0.0124,,
instant,57674,0.0124,,
instant,57675,0.0163,,
instant,57675,0.0163,,
instant,57676,0.0053,,
instant,57676,0.0053,,
instant,57677,0.014,,
instant,57677,0.014,,
instant,57678,0.0062,,
instant,57678,0.0062,,
instant,57679,0.0109,,
instant,57679,0.0109,,
instant,57680,0.0866,,
instant,57680,0.0866,,
instant,57681,0.0064,,
instant,57681,0.0064,,
instant,57682,0.0332,,
instant,57682,0.0332,,
instant,57683,0.0079,,
instant,57683,0.0079,,
instant,57684,0.0204,,
instant,57684,0.0204,,
instant,57685,0.0291,,
instant,57685,0.0291,,
instant,57686,0.0487,,
instant,57686,0.0487,,
instant,57687,0.0504,,
instant,57687,0.0504,,
instant,57688,0.0293,,
instant,57688,0.0293,,
instant,57689,0.0147,,
instant,57689,0.0147,,
instant,57690,0.0047,,
instant,57690,0.0047,,
instant,57691,0.0053,,
instant,57691,0.0053,,
instant,57692,0.0124,,
instant,57692,0.0124,,
instant,57693,0.029,,
instant,57693,0.029,,
instant,57694,0.009,,
instant,57694,0.009,,
instant,57695,0.0202,,
instant,57695,0.0202,,
instant,57696,0.0095,,
instant,57696,0.0095,,
instant,57697,0.0403,,
instant,57697,0.0403,,
instant,57698,0.0039,,
instant,57698,0.0039,,
instant,57699,0.0507,,
instant,57699,0.0507,,
instant,57700,0.0163,,
instant,57700,0.0163,,
instant,57701,0.0368,,
instant,57701,0.0368,,
instant,57702,0.0314,,
instant,57702,0.0314,,
instant,57703,0.0154,,
instant,57703,0.0154,,
instant,57704,0.0155,,
instant,57704,0.0155,,
instant,57705,0.0347,,
instant,57705,0.0347,,
instant,57706,0.005,,
instant,57706,0.005,,
instant,57707,0.0121,,
instant,57707,0.0121,,
instant,57708,0.0279,,
instant,57708,0.0279,,
instant,57709,0.0316,,
instant,57709,0.0316,,
instant,57710,0.0103,,
instant,57710,0.0103,,
instant,57711,0.0138,,
instant,57711,0.0138,,
instant,57712,0.0357,,
instant,57712,0.0357,,
instant,57713,0.0178,,
instant,57713,0.0178,,
instant,57714,0.0163,,
instant,57714,0.0163,,
instant,57715,0.0421,,
instant,57715,0.0421,,
instant,57716,0.0123,,
instant,57716,0.0123,,
instant,57717,0.0193,,
instant,57717,0.0193,,
instant,57718,0.0187,,
instant,57718,0.0187,,
instant,57719,0.0059,,
instant,57719,0.0059,,
instant,57720,0.0146,,
instant,57720,0.0146,,
instant,57721,0.0111,,
instant,57721,0.0111,,
instant,57722,0.0175,,
instant,57722,0.0175,,
instant,57723,0.0124,,
instant,57723,0.0124,,
instant,57724,0.0301,,
instant,57724,0.0301,,
instant,57725,0.008,,
instant,57725,0.008,,
instant,57726,0.0295,,
instant,57726,0.0295,,
instant,57727,0.0658,,
instant,57727,0.0658,,
instant,57728,0.086,,
instant,57728,0.086,,
instant,57729,0.0079,,
instant,57729,0.0079,,
instant,57730,0.0091,,
instant,57730,0.0091,,
instant,57731,0.0042,,
instant,57731,0.0042,,
instant,57732,0.0114,,
instant,57732,0.0114,,
instant,57733,0.0399,,
instant,57733,0.0399,,
instant,57734,0.0107,,
instant,57734,0.0107,,
instant,57735,0.0105,,
instant,57735,0.0105,,
instant,57736,0.0788,,
instant,57736,0.0788,,
instant,57737,0.0121,,
instant,57737,0.0121,,
instant,57738,0.0068,,
instant,57738,0.0068,,
instant,57739,0.0166,,
instant,57739,0.0166,,
instant,57740,0.0233,,
instant,57740,0.0233,,
instant,57741,0.0558,,
instant,57741,0.0558,,
instant,57742,0.0669,,
instant,57742,0.0669,,
instant,57743,0.0539,,
instant,57743,0.0539,,
instant,57744,0.0024,,
instant,57744,0.0024,,
instant,57745,0.0033,,
instant,57745,0.0033,,
instant,57746,0.0097,,
instant,57746,0.0097,,
instant,57747,0.0119,,
instant,57747,0.0119,,
instant,57748,0.0288,,
instant,57748,0.0288,,
instant,57749,0.012,,
instant,57749,0.012,,
instant,57750,0.0081,,
instant,57750,0.0081,,
instant,57751,0.0106,,
instant,57751,0.0106,,
instant,57752,0.0068,,
instant,57752,0.0068,,
instant,57753,0.0036,,
instant,57753,0.0036,,
instant,57754,0.0155,,
instant,57754,0.0155,,
instant,57755,0.0041,,
instant,57755,0.0041,,
instant,57756,0.0111,,
instant,57756,0.0111,,
instant,57757,0.0104,,
instant,57757,0.0104,,
instant,57758,0.0031,,
instant,57758,0.0031,,
instant,57759,0.0145,,
instant,57759,0.0145,,
instant,57760,0.0131,,
instant,57760,0.0131,,
instant,57761,0.0408,,
instant,57761,0.0408,,
instant,57762,0.0178,,
instant,57762,0.0178,,
instant,57763,0.0049,,
instant,57763,0.0049,,
instant,57764,0.0324,,
instant,57764,0.0324,,
instant,57765,0.0078,,
instant,57765,0.0078,,
instant,57766,0.0265,,
instant,57766,0.0265,,
instant,57767,0.0078,,
instant,57767,0.0078,,
instant,57768,0.0354,,
instant,57768,0.0354,,
instant,57769,0.0332,,
instant,57769,0.0332,,
instant,57770,0.0235,,
instant,57770,0.0235,,
instant,57771,0.0559,,
instant,57771,0.0559,,
instant,57772,0.0186,,
instant,57772,0.0186,,
instant,57773,0.0152,,
instant,57773,0.0152,,
instant,57774,0.0026,,
instant,57774,0.0026,,
instant,57775,0.0293,,
instant,57775,0.0293,,
instant,57776,0.0077,,
instant,57776,0.0077,,
instant,57777,0.0172,,
instant,57777,0.0172,,
instant,57778,0.0046,,
instant,57778,0.0046,,
instant,57779,0.0289,,
instant,57779,0.0289,,
instant,57780,0.0097,,
instant,57780,0.0097,,
instant,57781,0.0204,,
instant,57781,0.0204,,
instant,57782,0.0647,,
instant,57782,0.0647,,
instant,57783,0.0199,,
instant,57783,0.0199,,
instant,57784,0.0056,,
instant,57784,0.0056,,
instant,57785,0.0229,,
instant,57785,0.0229,,
instant,57786,0.0635,,
instant,57786,0.0635,,
instant,57787,0.0101,,
instant,57787,0.0101,,
instant,57788,0.02,,
instant,57788,0.02,,
instant,57789,0.0192,,
instant,57789,0.0192,,
instant,57790,0.0118,,
instant,57790,0.0118,,
instant,57791,0.0393,,
instant,57791,0.0393,,
instant,57792,0.0356,,
instant,57792,0.0356,,
instant,57793,0.0197,,
instant,57793,0.0197,,
instant,57794,0.0139,,
instant,57794,0.0139,,
instant,57795,0.0168,,
instant,57795,0.0168,,
instant,57796,0.0142,,
instant,57796,0.0142,,
instant,57797,0.0261,,
instant,57797,0.0261,,
instant,57798,0.0045,,
instant,57798,0.0045,,
instant,57799,0.0063,,
instant,57799,0.0063,,
instant,57800,0.0303,,
instant,57800,0.0303,,
instant,57801,0.0147,,
instant,57801,0.0147,,
instant,57802,0.009,,
instant,57802,0.009,,
instant,57803,0.0259,,
instant,57803,0.0259,,
instant,57804,0.0324,,
instant,57804,0.0324,,
instant,57805,0.0344,,
instant,57805,0.0344,,
instant,57806,0.0496,,
instant,57806,0.0496,,
instant,57807,0.0135,,
instant,57807,0.0135,,
instant,57808,0.0164,,
instant,57808,0.0164,,
instant,57809,0.0132,,
instant,57809,0.0132,,
instant,57810,0.0069,,
instant,57810,0.0069,,
instant,57811,0.0107,,
instant,57811,0.0107,,
instant,57812,0.0251,,
instant,57812,0.0251,,
instant,57813,0.0706,,
instant,57813,0.0706,,
instant,57814,0.0245,,
instant,57814,0.0245,,
instant,57815,0.0048,,
instant,57815,0.0048,,
instant,57816,0.01,,
instant,57816,0.01,,
instant,57817,0.0255,,
instant,57817,0.0255,,
instant,57818,0.0075,,
instant,57818,0.0075,,
instant,57819,0.0832,,
instant,57819,0.0832,,
instant,57820,0.0338,,
instant,57820,0.0338,,
instant,57821,0.0218,,
instant,57821,0.0218,,
instant,57822,0.0167,,
instant,57822,0.0167,,
instant,57823,0.0039,,
instant,57823,0.0039,,
instant,57824,0.0045,,
instant,57824,0.0045,,
instant,57825,0.0073,,
instant,57825,0.0073,,
instant,57826,0.0092,,
instant,57826,0.0092,,
instant,57827,0.0113,,
instant,57827,0.0113,,
instant,57828,0.0049,,
instant,57828,0.0049,,
instant,57829,0.0296,,
instant,57829,0.0296,,
instant,57830,0.0252,,
instant,57830,0.0252,,
instant,57831,0.0075,,
instant,57831,0.0075,,
instant,57832,0.0355,,
instant,57832,0.0355,,
instant,57833,0.0044,,
instant,57833,0.0044,,
instant,57834,0.0067,,
instant,57834,0.0067,,
instant,57835,0.0133,,
instant,57835,0.0133,,
instant,57836,0.0176,,
instant,57836,0.0176,,
instant,57837,0.0098,,
instant,57837,0.0098,,
instant,57838,0.0161,,
instant,57838,0.0161,,
instant,57839,0.0284,,
instant,57839,0.0284,,
instant,57840,0.0051,,
instant,57840,0.0051,,
instant,57841,0.0113,,
instant,57841,0.0113,,
instant,57842,0.0125,,
instant,57842,0.0125,,
instant,57843,0.002,,
instant,57843,0.002,,
instant,57844,0.025,,
instant,57844,0.025,,
instant,57845,0.0258,,
instant,57845,0.0258,,
instant,57846,0.0195,,
instant,57846,0.0195,,
instant,57847,0.0176,,
instant,57847,0.0176,,
instant,57848,0.0111,,
instant,57848,0.0111,,
instant,57849,0.0102,,
instant,57849,0.0102,,
instant,57850,0.0257,,
instant,57850,0.0257,,
instant,57851,0.0332,,
instant,57851,0.0332,,
instant,57852,0.007,,
instant,57852,0.007,,
instant,57853,0.0089,,
instant,57853,0.0089,,
instant,57854,0.0081,,
instant,57854,0.0081,,
instant,57855,0.0026,,
instant,57855,0.0026,,
instant,57856,0.0157,,
instant,57856,0.0157,,
instant,57857,0.0225,,
instant,57857,0.0225,,
instant,57858,0.0093,,
instant,57858,0.0093,,
instant,57859,0.0147,,
instant,57859,0.0147,,
instant,57860,0.0026,,
instant,57860,0.0026,,
instant,57861,0.009,,
instant,57861,0.009,,
instant,57862,0.013,,
instant,57862,0.013,,
instant,57863,0.0079,,
instant,57863,0.0079,,
instant,57864,0.0253,,
instant,57864,0.0253,,
instant,57865,0.0056,,
instant,57865,0.0056,,
instant,57866,0.0219,,
instant,57866,0.0219,,
instant,57867,0.0029,,
instant,57867,0.0029,,
instant,57868,0.0171,,
instant,57868,0.0171,,
instant,57869,0.0258,,
instant,57869,0.0258,,
instant,57870,0.0062,,
instant,57870,0.0062,,
instant,57871,0.0171,,
instant,57871,0.0171,,
instant,57872,0.0136,,
instant,57872,0.0136,,
instant,57873,0.0045,,
instant,57873,0.0045,,
instant,57874,0.0302,,
instant,57874,0.0302,,
instant,57875,0.0068,,
instant,57875,0.0068,,
instant,57876,0.018,,
instant,57876,0.018,,
instant,57877,0.0272,,
instant,57877,0.0272,,
instant,57878,0.028,,
instant,57878,0.028,,
instant,57879,0.0039,,
instant,57879,0.0039,,
instant,57880,0.0298,,
instant,57880,0.0298,,
instant,57881,0.0183,,
instant,57881,0.0183,,
instant,57882,0.0127,,
instant,57882,0.0127,,
instant,57883,0.0401,,
instant,57883,0.0401,,
instant,57884,0.012,,
instant,57884,0.012,,
instant,57885,0.0354,,
instant,57885,0.0354,,
instant,57886,0.022,,
instant,57886,0.022,,
instant,57887,0.0208,,
instant,57887,0.0208,,
instant,57888,0.0094,,
instant,57888,0.0094,,
instant,57889,0.0305,,
instant,57889,0.0305,,
instant,57890,0.0109,,
instant,57890,0.0109,,
instant,57891,0.0858,,
instant,57891,0.0858,,
instant,57892,0.0221,,
instant,57892,0.0221,,
instant,57893,0.0469,,
instant,57893,0.0469,,
instant,57894,0.0204,,
instant,57894,0.0204,,
instant,57895,0.0161,,
instant,57895,0.0161,,
instant,57896,0.0119,,
instant,57896,0.0119,,
instant,57897,0.0183,,
instant,57897,0.0183,,
instant,57898,0.009,,
instant,57898,0.009,,
instant,57899,0.0259,,
instant,57899,0.0259,,
instant,57900,0.0247,,
instant,57900,0.0247,,
instant,57901,0.0105,,
instant,57901,0.0105,,
instant,57902,0.0051,,
instant,57902,0.0051,,
instant,57903,0.0119,,
instant,57903,0.0119,,
instant,57904,0.0334,,
instant,57904,0.0334,,
instant,57905,0.0331,,
instant,57905,0.0331,,
instant,57906,0.0093,,
instant,57906,0.0093,,
instant,57907,0.0161,,
instant,57907,0.0161,,
instant,57908,0.0602,,
instant,57908,0.0602,,
instant,57909,0.0611,,
instant,57909,0.0611,,
instant,57910,0.0073,,
instant,57910,0.0073,,
instant,57911,0.0486,,
instant,57911,0.0486,,
instant,57912,0.0451,,
instant,57912,0.0451,,
instant,57913,0.0052,,
instant,57913,0.0052,,
instant,57914,0.059,,
instant,57914,0.059,,
instant,57915,0.0556,,
instant,57915,0.0556,,
instant,57916,0.0166,,
instant,57916,0.0166,,
instant,57917,0.0223,,
instant,57917,0.0223,,
instant,57918,0.0036,,
instant,57918,0.0036,,
instant,57919,0.0099,,
instant,57919,0.0099,,
instant,57920,0.0062,,
instant,57920,0.0062,,
instant,57921,0.0077,,
instant,57921,0.0077,,
instant,57922,0.0416,,
instant,57922,0.0416,,
instant,57923,0.0059,,
instant,57923,0.0059,,
instant,57924,0.0505,,
instant,57924,0.0505,,
instant,57925,0.0055,,
instant,57925,0.0055,,
instant,57926,0.0447,,
instant,57926,0.0447,,
instant,57927,0.0068,,
instant,57927,0.0068,,
instant,57928,0.0081,,
instant,57928,0.0081,,
instant,57929,0.0284,,
instant,57929,0.0284,,
instant,57930,0.0674,,
instant,57930,0.0674,,
instant,57931,0.0103,,
instant,57931,0.0103,,
instant,57932,0.0174,,
instant,57932,0.0174,,
instant,57933,0.0155,,
instant,57933,0.0155,,
instant,57934,0.0072,,
instant,57934,0.0072,,
instant,57935,0.0424,,
instant,57935,0.0424,,
instant,57936,0.0043,,
instant,57936,0.0043,,
instant,57937,0.009,,
instant,57937,0.009,,
instant,57938,0.0067,,
instant,57938,0.0067,,
instant,57939,0.0047,,
instant,57939,0.0047,,
instant,57940,0.0605,,
instant,57940,0.0605,,
instant,57941,0.02,,
instant,57941,0.02,,
instant,57942,0.0083,,
instant,57942,0.0083,,
instant,57943,0.0248,,
instant,57943,0.0248,,
instant,57944,0.0165,,
instant,57944,0.0165,,
instant,57945,0.0069,,
instant,57945,0.0069,,
instant,57946,0.0034,,
instant,57946,0.0034,,
instant,57947,0.0139,,
instant,57947,0.0139,,
instant,57948,0.0259,,
instant,57948,0.0259,,
instant,57949,0.0532,,
instant,57949,0.0532,,
instant,57950,0.0649,,
instant,57950,0.0649,,
instant,57951,0.0243,,
instant,57951,0.0243,,
instant,57952,0.0064,,
instant,57952,0.0064,,
instant,57953,0.0632,,
instant,57953,0.0632,,
instant,57954,0.0183,,
instant,57954,0.0183,,
instant,57955,0.0239,,
instant,57955,0.0239,,
instant,57956,0.0111,,
instant,57956,0.0111,,
instant,57957,0.0072,,
instant,57957,0.0072,,
instant,57958,0.005,,
instant,57958,0.005,,
instant,57959,0.0097,,
instant,57959,0.0097,,
instant,57960,0.0118,,
instant,57960,0.0118,,
instant,57961,0.0052,,
instant,57961,0.0052,,
instant,57962,0.0226,,
instant,57962,0.0226,,
instant,57963,0.0133,,
instant,57963,0.0133,,
instant,57964,0.0271,,
instant,57964,0.0271,,
instant,57965,0.0792,,
instant,57965,0.0792,,
instant,57966,0.0039,,
instant,57966,0.0039,,
instant,57967,0.0031,,
instant,57967,0.0031,,
instant,57968,0.0047,,
instant,57968,0.0047,,
instant,57969,0.0182,,
instant,57969,0.0182,,
instant,57970,0.016,,
instant,57970,0.016,,
instant,57971,0.0671,,
instant,57971,0.0671,,
instant,57972,0.0427,,
instant,57972,0.0427,,
instant,57973,0.0078,,
